musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeated_area_all,repetition_ratio_all,repeated_area_triu,repetition_ratio_triu,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std,total_transition,unique_transition,transition_diversity,transition_per_sec,unique_transition_per_sec
180,DJ Khaled - I'm the One,I'm the One,DJ Khaled,I'm the One,Hip-Hop,Hip-Hop,0.575,0.6875,Q4,Q1,match,PP,BlCtoqUINN4,289.0,"DJ Khaled - I'm The One (Lyrics) ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne | 8D Audio 🎧",5.273077368762778,0.1623986513606807,496.7687724474931,131.5705733911144,65.40639132514966,66.16418206596475,0.0039425990544259,41876501,0.2698630708759913,20932029,0.2698045438156971,G,major,0.9233853220939636,-120.887856,62.585,101.93331,34.345093,-9.720766,21.29583,13.390789,17.959194,-6.639875,16.31189,3.5505028,14.00975,-5.850199,15.406745,6.5425463,12.757731,1.4225398,11.982849,5.2568717,10.601789,3.2079751,9.375345,4.2705894,8.495594,2.9966755,8.316019,1958.199745861529,733.1952866584526,162,15,0.09259259259259259,0.5605536332179931,0.05190311418685121
186,DJ Khaled - Shining,Shining,DJ Khaled,Shining,Hip-Hop,Hip-Hop,0.825,0.7125,Q1,Q1,match,PP,xmQrNPr0J30,283.0,Shining,3.4915517025041587,0.1517337486679236,472.92271358027847,394.2662424412591,65.40639132514966,328.85985111610944,0.0274521112442016,110707559,0.7439244155590918,55347687,0.7439035163994436,G,minor,0.903254508972168,-61.829216,78.482216,81.86046,31.108698,-4.4996443,27.957273,23.178497,18.912163,-5.1518774,18.032536,0.16171736,17.93951,-0.2062954,15.13645,-1.1974648,14.419268,0.34102166,14.256282,5.4435782,11.816269,-3.7638915,11.547625,2.914448,10.325429,0.92243356,9.138996,2466.237515278356,870.3699683815394,59,22,0.3728813559322034,0.20848056537102475,0.07773851590106007
883,Wyclef Jean - Kiss The Sky (feat. Wyclef Jean),Kiss The Sky (feat. Wyclef Jean),Wyclef Jean,Kiss The Sky,Hip-Hop,Hip-Hop,0.8625,0.725,Q1,Q1,match,PP,f5jCKFAb2gc,216.0,The Knocks - Kiss The Sky feat. Wyclef Jean [Official Audio],1.8762030330799548,0.1114577729962345,397.5353261295745,87.30705785825097,65.40639132514966,21.900666533101315,0.0108339861035346,69410877,0.8033942951160644,34700798,0.8033733031299699,F,major,0.9626153707504272,-5.383806,84.45674,55.601597,29.515203,-9.44358,26.583225,21.29123,20.046227,5.7532544,18.73257,13.914476,13.226173,3.694567,12.402111,7.876664,11.237935,2.8053985,9.470793,8.308945,9.043388,2.2843723,9.856271,8.118612,8.29825,2.117114,7.648638,3022.3336498336644,803.3376952961669,56,13,0.23214285714285715,0.25925925925925924,0.06018518518518518
287,Dreezy - Body,Body,Dreezy,Body,Hip-Hop/R&B,Hip-Hop,0.5,0.6875,Q4,Q1,match,PP,i0Fh1SkjXPQ,231.0,Dreezy - Body ft. Jeremih,3.865756468339193,0.1292168674698795,141.69773487524392,337.3322358273121,65.40639132514966,271.9258445021625,0.0163199305534362,29712450,0.2995158344220254,14851255,0.2994456992544936,G,major,0.9067217111587524,-77.22307,74.66354,87.570656,39.363373,-5.858846,34.423176,26.07933,21.287449,0.7824021,17.74574,-3.554592,15.323601,-1.8651067,14.148774,-3.4765284,12.082475,-3.2722106,11.754257,-0.6906652,11.12966,-6.3683596,10.914403,4.786855,10.926121,-4.08925,9.982571,2307.305903740967,1004.0163234486644,118,37,0.3135593220338983,0.5108225108225108,0.16017316017316016
375,G-Eazy - Good Life,Good Life,G-Eazy,Fast & Furious 8: The Album,Hip-Hop,Hip-Hop,0.7375,0.775,Q1,Q1,match,PP,RmsDf9XKpp4,225.0,G-Eazy and Kehlani - Good life (audio),4.770242969078736,0.1498142798184069,355.3450079514673,86.30425076864258,65.40639132514966,20.89785944349292,0.0037226658314466,32686508,0.3479699294609081,16338414,0.3479027752006672,C#,major,0.9575853943824768,-115.85111,63.887154,66.1478,28.630709,4.726858,25.048368,23.13072,18.022055,6.897167,14.319909,2.877723,16.308895,-2.8236914,12.187025,1.4114145,13.435517,2.4626505,9.669526,6.5556154,10.975339,-2.9508202,10.362842,5.633302,8.529058,-0.1273598,10.473696,2921.013051376912,940.3064400390276,118,21,0.17796610169491525,0.5244444444444445,0.09333333333333334
333,Flo Rida - Cake,Cake,Flo Rida,This Is A Challenge,Hip-Hop,Hip-Hop,0.7875,0.775,Q1,Q1,match,PP,_gjsR3R51fY,185.0,Flo Rida & 99 Percent - Cake [Official Audio],5.421672209448153,0.1255498303380671,289.0642920477003,246.9416506280621,65.40639132514966,181.5352593029124,0.0194405801594257,32108595,0.5071338341789962,16050323,0.5070720115593664,D,major,0.9818446636199952,-32.77761,108.738045,73.938324,30.628862,-3.495637,21.438124,14.3757,15.809229,-1.1417936,15.3183365,2.7346396,12.571566,-3.1122866,11.39816,7.1079674,12.609262,-0.4447147,11.871814,7.0896826,10.023075,0.7130401,9.957274,5.375532,10.888536,2.5255582,10.276255,2647.718793130684,819.468722674901,126,11,0.0873015873015873,0.6810810810810811,0.05945945945945946
917,"Thomas Rhett - Thomas Rhett,Maren Morris - Craving You","Thomas Rhett,Maren Morris - Craving You",Thomas Rhett,Craving You,Country,Country,0.7375,0.6625,Q1,Q1,match,PP,Y05V2fws0d4,225.0,Thomas Rhett -  Craving You ft. Maren Morris  (Lyrics),2.5734937473777726,0.1366216076772262,799.517493223508,107.48759652776704,65.40639132514966,42.0812052026174,0.0103137521073222,71752015,0.7640062557950377,35871171,0.763982093116942,A,minor,0.8107815384864807,-25.268986,104.26028,79.37944,28.52508,0.79844534,19.087769,24.542088,14.108983,8.737516,11.079936,11.287804,10.875933,3.2957397,9.528278,5.739665,9.390661,2.861926,8.669501,6.4356627,9.252565,0.80575347,7.9973526,5.2189136,7.5970783,-0.13684577,7.47725,2516.42982072813,782.6140372907124,96,18,0.1875,0.4266666666666667,0.08
469,Jon Pardi - Head Over Boots,Head Over Boots,Jon Pardi,Head Over Boots,Country,Country,0.7125,0.7125,Q1,Q1,match,PP,VPcsSi64PjA,206.0,Jon Pardi-Head Over Boots (Lyrics),5.015609116297182,0.1408402981703185,484.71578474879146,119.95585059317834,65.40639132514966,54.54945926802869,0.0090760877355933,33232162,0.4239157583281717,16611665,0.4238509667898212,G,major,0.9477723836898804,-54.180058,111.21685,96.9965,30.638258,4.7928066,19.42567,24.588099,13.699997,1.7930473,12.577925,9.865355,9.383794,-2.9773624,8.948693,2.1837037,8.257845,-0.3011471,8.572628,-1.1237881,8.214232,-3.2628794,7.9601727,6.8801217,8.556186,-6.210452,8.695824,2195.438914182779,776.616056391527,59,16,0.2711864406779661,0.28640776699029125,0.07766990291262135
648,Maren Morris - My Church,My Church,Maren Morris,Hero,Country,Country,0.6875,0.7,Q1,Q1,match,PP,QX_U930Hhpw,198.0,Maren Morris ~ My Church (Audio),4.149772920992141,0.1717870544090056,920.3878629226888,165.76853496220332,65.40639132514966,100.36214363705366,0.0109834745526313,38226396,0.5256164771427264,19108938,0.5255609540470828,A,major,0.953071653842926,-35.31965,102.894226,112.510864,30.461622,-25.488417,24.036255,21.478844,17.010345,-3.654233,13.588023,4.6454663,11.264752,9.235209,10.601377,-0.8737,12.233873,6.2041335,9.530765,1.0382212,8.45658,-7.2717376,8.840406,3.0451524,7.8365016,-5.011858,9.261583,1980.4477040844304,747.3316575768098,70,10,0.14285714285714285,0.35353535353535354,0.050505050505050504
492,Kane Brown - What Ifs,What Ifs,Kane Brown,Kane Brown,Country,Country,0.9,0.7875,Q1,Q1,match,PP,BGV5Yom8JEY,190.0,Kane Brown - What Ifs (Audio) ft. Lauren Alaina,5.5357419199040265,0.1451987767584097,1115.1695715848832,135.4258854679408,65.40639132514966,70.01949414279113,0.0085539650171995,25352547,0.3793552282355582,12672189,0.3792793888880159,F,major,0.909256100654602,-29.727308,96.42906,75.201195,25.74847,-4.2601247,16.841667,32.323402,14.474541,4.964802,12.499453,5.014095,11.199349,0.2800076,9.705704,7.5735903,9.425213,-1.1994048,9.257155,4.4881825,8.562382,-4.048977,7.7913575,5.347894,7.433033,1.5939914,7.5661917,2662.0750496751757,740.4333604752279,96,18,0.1875,0.5052631578947369,0.09473684210526316
297,Dylan Scott - My Girl,My Girl,Dylan Scott,Dylan Scott,Country,Country,0.675,0.7,Q1,Q1,match,PP,EH7_FWWgxPA,191.0,My Girl LYRICS - Dylan Scott,3.24520228513621,0.1702489374620522,676.4892705730904,101.45478129445333,65.40639132514966,36.048389969303656,0.0045181945897638,30577105,0.450888498858479,15284441,0.4508219875266547,Ab,major,0.9819440841674804,-79.981186,78.44592,104.697914,35.045216,-0.3197156,20.687523,32.91394,13.077307,8.4264145,12.8013935,14.489455,10.3994,2.6638126,9.842312,8.383032,8.642852,2.07693,8.815948,7.037776,8.89286,2.0329864,7.40322,1.475766,7.868197,0.96558124,7.491565,1966.5709749772452,858.9922690649079,36,9,0.25,0.18848167539267016,0.04712041884816754
336,"Florida Georgia Line - God, Your Mama, And Me","God, Your Mama, And Me",Florida Georgia Line,Dig Your Roots,Country,Country,0.75,0.725,Q1,Q4,match,PP,Kz6v0czyASg,184.0,"Florida Georgia Line - God, Your Mama, and Me (audio)",5.4683031263001745,0.1786572259451258,814.6590614337468,131.5705733911144,65.40639132514966,66.16418206596475,0.0074793426319956,40443995,0.6465630725760424,20218047,0.6465185068929943,G,major,0.9632606506347656,-22.992355,91.63362,104.66156,29.519669,2.364836,18.773405,20.06271,14.3581,4.1386204,13.02018,3.1228719,9.78285,-8.677494,10.376098,1.1241417,8.538033,-0.37974745,8.080233,1.706512,9.5072155,-3.4419534,8.314427,4.080554,8.205904,-7.1727695,7.6430626,2103.4964116885335,682.7753885758198,110,14,0.12727272727272726,0.5978260869565217,0.07608695652173914
919,Thomas Rhett - Star Of The Show,Star Of The Show,Thomas Rhett,Tangled Up (Deluxe),Country,Country,0.6,0.7375,Q4,Q1,match,PP,w8O-XzhtKGs,190.0,Thomas Rhett - Star Of The Show,5.937034009364342,0.1044411908247925,142.96453237494464,361.54373841774776,65.40639132514966,296.13734709259813,0.0026969020254909,26845767,0.3996427300536561,13418913,0.3995732676336408,A,minor,0.8492253422737122,-155.63727,142.30426,82.04871,39.99368,-2.3296814,21.461353,26.839546,17.064247,7.216978,14.647572,4.289845,12.426039,-3.2839305,10.579363,2.5276008,9.229195,-3.9380574,9.947788,1.7411301,9.73124,-7.1205316,9.182229,0.7622884,8.711824,-3.5296772,7.7402534,2247.452873178133,1028.3101424075082,101,18,0.1782178217821782,0.531578947368421,0.09473684210526316
738,Old Dominion - No Such Thing as a Broken Heart,No Such Thing as a Broken Heart,Old Dominion,No Such Thing as a Broken Heart,Country,Country,0.5875,0.7125,Q4,Q1,match,PP,7C71YdGtd-g,181.0,Old Dominion - No Such Thing as a Broken Heart (Official Audio),0.9916332762661468,0.1108969416602415,129.6549663765521,156.46466200170096,65.40639132514966,91.0582706765513,0.0136536732316017,50004836,0.8257138216608175,24998531,0.8256915548358625,Ab,major,0.960438907146454,-46.336296,111.8129,91.778465,34.077187,-6.611855,20.427637,13.775398,17.938812,-7.565067,16.204521,5.7763524,12.714775,-7.08219,11.841219,-0.79719114,11.589828,-4.7949204,10.343285,3.224925,10.422059,-6.056573,10.158888,1.9556285,8.8448105,-2.6407135,8.97234,2282.0014109480603,890.9404321276196,76,13,0.17105263157894737,0.4198895027624309,0.0718232044198895
79,Bon Jovi - Livin' On A Prayer,Livin' On A Prayer,Bon Jovi,Slippery When Wet,Rock,Rock,0.925,0.625,Q1,Q1,match,PP,lDK9QqIzhwk,249.0,Bon Jovi - Livin' On A Prayer,2.337937457494004,0.143057110862262,780.5922122623376,104.42763330455712,65.40639132514966,39.02124197940746,0.0080001531168818,72341708,0.6299750482127663,36165509,0.629940741290384,G,major,0.8341915607452393,-18.027359,119.84247,71.399025,24.836948,-7.694652,18.002897,33.96548,12.653734,-3.978676,10.6699705,14.296713,9.1233425,1.4067501,8.679164,8.411312,7.9380345,-3.0162852,7.488723,5.3054233,8.613116,-1.3858087,7.898154,-0.6971076,7.9364767,-4.5893197,6.9137115,2728.3755860350248,633.8989124588641,116,26,0.22413793103448276,0.46586345381526106,0.10441767068273092
598,Linkin Park - Battle Symphony,Battle Symphony,Linkin Park,One More Light,Alternative Rock,Rock,0.85,0.8125,Q1,Q1,match,PP,oxrRV3aQL_o,222.0,Linkin Park - Battle Symphony (Audio),4.461091873479814,0.1681684828164291,1257.5073576263712,180.77186920887385,65.40639132514966,115.3654778837242,0.0361636579036712,46992848,0.5159063874276392,23491676,0.5158561868329867,Bb,major,0.935832142829895,-3.4984243,104.1934,104.0506,33.799377,-17.005,29.609737,22.347801,17.962002,-1.4248067,13.657669,7.016282,13.788342,-4.5975504,10.361657,3.8471098,11.777042,0.42682078,9.383828,3.880622,10.648185,-2.836331,8.929199,1.4711757,10.11291,-4.5752764,8.784879,1930.4215962489664,709.7988644426418,112,18,0.16071428571428573,0.5045045045045045,0.08108108108108109
472,Jonas Blue - Mama,Mama,Jonas Blue,Mama,EDM,EDM,0.6125,0.6625,Q4,Q1,match,PP,FE4ntt1uEhI,186.0,Mama - Jonas Blue (Feat. William Singe) (Lyrics) 🎵,4.963983348273064,0.1076865485400549,174.88256668872896,146.8323839587038,65.40639132514966,81.42599263355413,0.0138243827968835,25174132,0.3919727076069586,12583146,0.3918995370979857,G,major,0.8213869333267212,-52.82562,115.357124,62.782066,34.17535,8.980733,22.456762,16.713621,16.494602,2.9373803,14.554586,0.37618712,12.826166,-4.3543916,12.591724,3.7218175,11.53272,-4.695262,12.288066,5.9151125,10.145127,-1.873256,9.150157,4.1800504,8.949375,-2.0381699,7.9691377,2892.6470767395504,1137.691019207063,105,21,0.2,0.5645161290322581,0.11290322580645161
855,Steve Aoki - Just Hold On,Just Hold On,Steve Aoki,Just Hold On,EDM,EDM,0.875,0.775,Q1,Q4,match,PP,zpyNepx3gAE,205.0,"Steve Aoki, Louis Tomlinson - Just Hold On (Lyrics)",3.81825143849127,0.1356738391845979,312.594303228595,505.42727619869544,65.40639132514966,440.0208848735458,0.0031688190065324,53298184,0.6835826079372673,26644681,0.6835468721359537,B,major,0.9154455065727234,-90.40071,93.887955,76.05688,36.6936,4.950885,20.157055,11.229347,15.023155,5.7383766,14.916634,9.608536,10.699676,2.6460428,10.448139,6.924855,10.511107,0.0878277,10.252956,11.701284,10.220843,1.821599,9.36394,8.862005,8.301811,-0.31835008,8.299088,2726.774297980276,1045.522280155721,88,14,0.1590909090909091,0.4292682926829268,0.06829268292682927
869,The Chainsmokers - All We Know,All We Know,The Chainsmokers,All We Know,EDM Pop,Pop,0.45,0.5125,Q3,Q3,match,NN,lEi_XBg2Fpk,196.0,The Chainsmokers - All We Know (Audio) ft. Phoebe Ryan,5.799963630845664,0.1007595537621647,283.0297442123154,66.93519325188251,65.40639132514966,1.5288019267328536,0.0169279500842094,37869518,0.533392454683882,18930547,0.5333370991723372,C,major,0.916394591331482,-105.58592,112.93272,81.83282,36.31303,17.605844,24.039667,23.691486,15.929427,4.5087576,13.096219,7.4420304,12.136064,0.89944804,11.010875,3.331129,11.704352,4.4379396,12.765303,0.3923588,14.177841,1.6728618,11.537455,2.364783,11.310809,-0.024306813,10.185139,2341.3109555477836,1188.6432242772617,56,10,0.17857142857142858,0.2857142857142857,0.05102040816326531
506,Kehlani - Gangsta,Gangsta,Kehlani,Suicide Squad: The Album,R&B,Pop,0.275,0.375,Q3,Q2,match,NN,WMklQbY46Dk,177.0,Kehlani - Gangsta (Audio),0.2283307825091586,0.1973821989528796,1292.1329623468382,155.56349186104043,65.40639132514966,90.15710053589078,0.0053023751825094,19426736,0.3328228392862037,9709549,0.3327355352698916,Bb,minor,0.850449800491333,-149.4921,102.8983,87.891914,39.26288,20.199774,29.502872,30.74119,18.730246,8.793632,12.417404,3.1157384,16.190802,13.483548,12.91263,-1.1595206,13.483307,10.291263,11.302331,6.0483046,10.067175,-5.5303593,11.11692,7.336877,10.140491,-1.319147,9.39216,2232.4533174462467,968.817691064177,75,19,0.25333333333333335,0.423728813559322,0.10734463276836158
733,Noah Cyrus - Make Me (Cry),Make Me (Cry),Noah Cyrus,Make Me (Cry),Pop,Pop,0.5,0.6,Q3,Q2,match,NN,3d5_gNpHpgc,242.0,Noah Cyrus ft. Labrinth - Make Me (Cry) - Audio,5.067842841610878,0.1868405908306157,922.023533737481,201.74088950502764,65.40639132514966,136.33449817987798,0.014047572389245,25111520,0.2310136064757759,12550551,0.2309399163960602,F,major,0.912220299243927,-141.5689,122.302795,127.51939,41.42559,2.9461308,33.112392,20.049934,18.399313,8.525286,15.233115,7.788484,13.952855,5.587019,11.153379,-0.23567879,13.33622,0.096114784,11.202144,2.397642,11.316887,1.6758199,10.312607,0.9491394,11.167141,-0.49898228,9.547816,1383.9975055708967,732.3571927972461,108,37,0.3425925925925926,0.4462809917355372,0.15289256198347106
572,Lady Gaga - Perfect Illusion,Perfect Illusion,Lady Gaga,Joanne (Deluxe),Pop Rock,Pop,0.7375,0.525,Q2,Q2,match,NN,oB94lvJbETE,180.0,Lady Gaga - Perfect Illusion (Official Audio),2.1341119419082837,0.1579083279535184,853.5771243906291,122.05264192746294,65.40639132514966,56.64625060231329,0.0084144780412316,44757179,0.7461392072438079,22374720,0.7461065256710541,C#,minor,0.7725275754928589,-48.55463,82.24928,71.22997,20.231628,-3.4626665,16.080994,22.573503,16.571413,-0.051461503,11.629164,19.078955,11.236514,7.0609093,9.473425,8.33704,8.274562,3.5503752,7.783521,15.149332,8.033156,4.207023,7.4978986,3.9576447,8.650984,-2.828381,8.777929,2645.907521607942,592.4379967180391,67,37,0.5522388059701493,0.37222222222222223,0.20555555555555555
307,Emeli Sandé - Hurts,Hurts,Emeli Sandé,Hurts,Pop,Pop,0.9,0.575,Q2,Q3,match,NN,6XVbSWyMjT0,238.0,Hurts,2.572987956839865,0.1550077942322681,782.9580174203825,165.76853496220332,65.40639132514966,100.36214363705366,0.0059497114270925,34361034,0.3261616815676431,17175389,0.3260961004612214,C#,minor,0.8757558465003967,-62.71411,94.32615,106.18421,26.067001,-9.434002,22.457382,17.978241,14.258922,5.903757,10.506348,4.2949643,13.003918,9.699066,9.593759,3.775494,9.45646,5.667278,9.513502,8.77591,9.706284,-3.0916877,8.280684,3.0091703,7.949481,-2.9825304,8.063402,2026.1992308748288,655.3935439468952,63,17,0.2698412698412698,0.2647058823529412,0.07142857142857142
349,Frank Ocean - Nights,Nights,Frank Ocean,Blonde,R&B,Pop,0.275,0.3375,Q3,Q3,match,NN,r4l9bFqgMaQ,307.0,Frank Ocean - Nights,4.29629802389258,0.1184518860080127,1164.2844193146009,277.1826309768721,65.40639132514966,211.7762396517224,0.0072676725685596,50616533,0.2892266862337941,25301662,0.2891730680387763,F,minor,0.8147953152656555,-124.8695,80.214935,111.41763,34.72746,2.0147314,25.28898,19.015703,21.138939,0.6687707,14.480953,5.341145,14.14951,-0.3602709,12.344368,0.54547215,11.001659,-6.4203644,10.404404,3.9075038,11.10921,-0.79920536,10.321642,4.5063534,9.458671,0.5121938,8.929458,1936.6523579549275,811.7776952744168,93,45,0.4838709677419355,0.30293159609120524,0.1465798045602606
903,The Weeknd - Love To Lay,Love To Lay,The Weeknd,Starboy,R&B,Pop,0.7625,0.6,Q2,Q3,match,NN,dB4YSEHG3ac,224.0,The Weeknd - Love To Lay (Audio),4.668230656890774,0.0921558441558441,203.97107100691517,141.01384901128017,65.40639132514966,75.60745768613052,0.0134490393102169,59689975,0.6443174903019059,29840183,0.6442807051634982,G,minor,0.8922585248947144,-65.277115,96.61519,102.21332,33.47446,1.3418639,23.52133,20.707554,20.454725,6.680962,13.476749,2.9088824,13.749443,3.753237,11.88737,6.365051,10.2097025,-2.4978855,9.77455,12.020234,9.711281,-0.6441508,9.064855,2.322988,8.842817,-2.5676003,7.669258,2078.043483431635,781.5008135195444,91,19,0.2087912087912088,0.40625,0.08482142857142858
748,PARTYNEXTDOOR - Come and See Me,Come and See Me,PARTYNEXTDOOR,Come and See Me,R&B,Pop,0.3625,0.4625,Q3,Q3,match,NN,lG4HICGeQoo,238.0,PARTYNEXTDOOR - Come And See Me ft. Drake (Audio),5.682151632354207,0.0672056102074608,55.73839498348227,300.528856485967,65.40639132514966,235.12246516081737,0.0176328662782907,30616513,0.2904481416596661,15303130,0.2903791578036122,C,major,0.7414047718048096,-200.6246,119.67158,71.427864,49.261097,43.130043,33.606606,28.816597,22.405422,13.773437,17.155697,12.470533,14.903713,5.048076,14.138098,8.226697,11.465383,1.626215,10.100757,3.249952,9.425511,3.8243425,10.115813,8.398916,8.381816,0.8744299,7.760403,2355.3964417251473,1696.6260200833372,89,29,0.3258426966292135,0.3739495798319328,0.12184873949579832
408,Halsey - Not Afraid Anymore,Not Afraid Anymore,Halsey,Not Afraid Anymore,Pop,Pop,0.9125,0.6125,Q2,Q2,match,NN,3BPW-kz3gUw,227.0,Halsey - Not Afraid Anymore (Official Audio),4.610704441443503,0.1927291346646185,907.0633962218642,188.23090565017245,65.40639132514966,122.8245143250228,0.0085879350081086,60665595,0.6362063012278562,30327918,0.6361691054823166,F,minor,0.9284403324127196,-89.68932,101.500244,100.61211,32.420265,-11.628733,19.778713,24.062904,16.83007,5.9164424,12.490723,8.64813,14.2203,2.0594172,12.315067,6.1633105,11.453955,2.327064,11.206558,1.6225626,10.308916,-0.68765914,10.64857,3.6429455,9.946555,-1.3150057,8.801653,2063.2191033182826,728.8756570543587,81,32,0.3950617283950617,0.3568281938325991,0.14096916299559473
28,Alex Da Kid - Not Easy,Not Easy,Alex Da Kid,Not Easy,Pop,Pop,0.4875,0.575,Q3,Q3,match,NN,dAb3_z5RjJg,247.0,"Alex Da Kid - Not Easy ft. X Ambassadors, Wiz Khalifa (Official Audio)",5.566200903327481,0.160293150427511,1001.6934485856436,119.264955733156,65.40639132514966,53.85856440800636,0.0114657897502183,64907609,0.5730169741719439,32448493,0.5729770283106,Ab,major,0.9550885558128356,-95.8095,95.529915,119.63551,33.143143,9.932616,20.20282,35.70381,16.37552,13.261425,12.102535,12.770913,11.692985,-1.4317279,10.706059,5.482091,10.350156,-1.8132229,10.792745,5.405496,10.13547,-2.353671,8.943402,5.508841,8.3585205,1.5057089,7.162801,1506.569422360261,689.3883164789969,141,15,0.10638297872340426,0.5708502024291497,0.06072874493927125
251,Drake - Feel No Ways,Feel No Ways,Drake,Views,R&B,Pop,0.431818181818,0.4659090909089999,Q3,Q3,match,NN,V-2-BYqEwY8,230.0,Drake - Feel No Ways Audio,2.8363208358440164,0.1170416708707496,503.3907482374589,111.27813843321148,65.40639132514966,45.87174710806181,0.0208068061619997,53413115,0.5437671331759124,26701608,0.5437212177277874,C,major,0.881229043006897,-94.11094,101.18613,71.78387,48.716133,8.764123,38.258038,32.08649,22.357286,-4.2719007,17.54977,28.534103,22.217113,-14.55403,13.250176,14.360827,12.695087,-5.440487,9.85051,7.379346,9.410565,-1.8487452,8.091514,1.4974627,7.6412587,0.5956234,8.054713,2678.1906430736253,1271.2419982376318,83,22,0.26506024096385544,0.36086956521739133,0.09565217391304348
570,Lady Gaga - Million Reasons,Million Reasons,Lady Gaga,Joanne (Deluxe),Pop,Pop,0.7375,0.5375,Q2,Q3,match,NN,WYRJ-ryPEu0,201.0,Lady Gaga - Million Reasons (Official Audio),1.0630673181600283,0.1756226937269372,637.5448980729429,511.30005826144946,65.40639132514966,445.89366693629984,0.0105567341670393,30775610,0.4092306292210754,15383476,0.4091626837730723,C,major,0.8895618319511414,-133.5273,114.47863,110.149216,28.540365,2.8885684,25.069735,24.402386,16.652147,11.737257,11.611037,5.084536,16.664719,-2.515861,11.444612,3.2047296,13.396821,-2.9640975,10.139284,3.2004936,12.4838705,-7.5030622,9.606628,3.027507,10.141059,-4.1735053,8.923968,1868.2088926504712,713.198256191584,73,11,0.1506849315068493,0.36318407960199006,0.05472636815920398
260,Drake - Jorja Interlude,Jorja Interlude,Drake,More Life,R&B,Pop,0.4625,0.3,Q3,Q3,match,NN,aSRsHBcyklU,108.0,Jorja Interlude,6.598509156597212,0.1446744286330314,1312.384242113028,735.7268232938883,65.40639132514966,670.3204319687386,0.0268469955772161,7979656,0.3709562399667817,3987510,0.3708206754768788,B,major,0.7765259742736816,-179.90227,93.23679,83.59286,40.488926,-33.172333,34.793777,-5.1011486,22.792131,-17.003881,19.819931,-3.1033678,18.692383,-10.956335,14.523749,-12.644801,17.579668,-15.045064,14.104572,-11.413836,13.554684,-8.495716,13.142046,2.791158,12.8954115,1.9389734,13.433965,2128.1002825804803,972.333839479852,27,14,0.5185185185185185,0.25,0.12962962962962962
410,Halsey - Now Or Never,Now Or Never,Halsey,Now Or Never,Pop,Pop,0.7,0.45,Q2,Q2,match,NN,Q9jNSwmEQ3s,215.0,Halsey - Now Or Never (Audio),5.027660847809275,0.2134673584089926,641.1981941741158,302.26980244077964,65.40639132514966,236.86341111563,0.0213516280055046,23305628,0.272263586947887,11648196,0.2721851081826468,E,major,0.8005313277244568,-65.881836,102.586136,94.89141,35.702335,2.21093,25.242765,19.280653,18.963953,9.760836,12.428803,5.7493777,14.043872,3.8585205,11.471301,4.3556156,11.026288,3.4973216,10.426271,0.533936,10.484122,1.0285919,9.366692,0.47164682,9.329467,-5.477485,10.0294695,2183.216106727201,989.933209976187,119,25,0.21008403361344538,0.5534883720930233,0.11627906976744186
407,Halsey - Eyes Closed,Eyes Closed,Halsey,Eyes Closed,Pop,Pop,0.7875,0.5625,Q2,Q3,match,NN,9LhN6E01Mkc,203.0,Halsey - Eyes Closed (Audio),3.654069752981057,0.1993347860993233,335.57636276131785,125.62905732418486,65.40639132514966,60.2226659990352,0.027183536440134,26114217,0.3435133765278237,13052753,0.3434381793395858,C#,minor,0.9331545829772948,-91.01825,125.244865,98.626816,37.10797,-2.7913451,21.605831,21.129866,21.36557,3.1443925,14.364206,2.113345,17.384403,3.3044252,12.5248785,1.2204744,11.318286,5.736151,11.936185,1.4460479,11.121826,3.2659135,10.231591,5.8212457,9.659386,-2.0991352,8.6664095,2069.460577516685,1020.6650615962792,70,21,0.3,0.3448275862068966,0.10344827586206896
718,Niall Horan - This Town,This Town,Niall Horan,This Town,Pop,Pop,0.5125,0.5875,Q3,Q3,match,NN,37qKo9YjXh4,233.0,Niall Horan - This Town (Audio),3.673595992417818,0.2299022541392379,800.430641274239,163.86452094349724,65.40639132514966,98.45812961834758,0.0136377718299627,24171338,0.2404613554329857,12080658,0.2403856307764401,A,major,0.9103308320045472,-114.10388,85.185165,112.458534,35.021824,22.583855,20.77507,31.464676,17.384933,6.7086744,13.454619,13.077779,10.537684,1.0000532,11.978724,8.191902,10.246433,-4.4633546,10.520956,3.7511864,9.776492,-1.1339465,8.530311,2.0051222,8.4899645,-0.12015478,9.028053,1649.2011060056047,968.1234683836708,75,16,0.21333333333333335,0.3218884120171674,0.06866952789699571
