musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeat_area_size,repetition_ratio,repeat_area_size_without_offset,repetition_ratio_without_offset,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std
80,Brad Paisley - Without a Fight,Without a Fight,Brad Paisley,Without a Fight,Country,Country,0.725,0.7625,Q1,Q2,mismatch,PN,IjVfd67EWOg,238.0,Without A Fight - Brad Paisley ft. Demi Lovato - Official Audio,3.979799570478022,0.1421606864274571,1127.9475264355738,141.01384901128017,65.40639132514966,75.60745768613052,0.0063623837195336,69770470,0.6688403464019402,70536446,0.6705907359734327,C,major,0.8980193138122559,-15.597222,93.03087,96.50741,31.661428,-7.2025504,19.759916,31.252949,13.83717,1.8117042,10.658394,6.0997257,9.850632,-2.8659918,8.713683,8.769655,8.1373415,1.1882417,7.2920146,3.4078302,8.505475,-4.49615,6.910356,3.1181653,6.8069053,0.07913396,6.46955,2239.5596285663455,712.5868428357711
87,Brett Eldredge - Wanna Be That Song,Wanna Be That Song,Brett Eldredge,Illinois,Country,Country,0.6625,0.6,Q2,Q1,mismatch,NP,SUqQOtGpjSI,238.0,Brett Eldredge - Wanna Be That Song (Official Audio),5.073645122689477,0.1579152840132734,774.902460309873,164.81377845643496,65.40639132514966,99.4073871312853,0.0082877017557621,42810652,0.4112003783024285,43569904,0.4150284801419722,A,major,0.9641394019126892,-54.847305,115.051125,95.14367,35.383167,-0.27564245,21.980005,32.85275,15.496406,0.5682647,15.251459,10.202482,10.888129,0.9214377,10.359213,4.367261,9.494187,-2.2098594,9.004014,2.4825907,8.336992,-3.362385,9.239661,5.547764,8.67563,1.5974221,7.8863125,2222.9928536898783,949.9350310544818
88,Brett Young - In Case You Didn't Know,In Case You Didn't Know,Brett Young,Brett Young,Country,Country,0.625,0.5875,Q3,Q4,mismatch,NP,7qaHdHpSjX8,237.0,Brett Young - In Case You Didn't Know,5.894867165309344,0.1686451486314137,877.6764928395745,174.61411571650194,65.40639132514966,109.20772439135229,0.0016595778288319,38844470,0.3770112677874441,39532955,0.3805004981411972,Bb,major,0.9446985721588136,-214.06284,134.30675,107.2939,41.187756,3.9047785,21.3852,25.209345,16.883787,6.1149235,12.603385,5.4647746,12.359731,-3.1639636,11.178643,4.81607,9.086424,-2.8438704,9.605736,3.1027997,9.751932,-3.067865,8.802546,0.18745947,8.939266,1.4833357,8.709664,1699.061216634697,863.1050630816983
89,Brett Young - Sleep Without You,Sleep Without You,Brett Young,Brett Young,Country,Country,0.6875,0.75,Q1,Q4,match,PP,bqOdReIxkD0,188.0,Sleep Without You,2.742222420232594,0.1374892201552297,338.2257020337148,150.26442824298348,65.40639132514966,84.85803691783383,0.0087239267304539,31131428,0.477493832206885,31674759,0.4807532482509213,Bb,major,0.96421080827713,-54.50843,122.7301,76.37839,32.206554,1.5654973,19.53861,29.27255,14.943177,8.013262,11.217964,7.6858277,11.63714,-1.2473271,9.284908,6.437719,9.466363,0.7750974,8.158947,5.0794253,8.495597,-0.5841143,8.00671,3.7509286,7.651805,1.4056491,8.028399,2616.7185307635114,914.2335886332859
90,Britney Spears - Make Me...,Make Me...,Britney Spears,Make Me...,Pop,Pop,0.65,0.4875,Q2,Q1,mismatch,NP,oydff0QlXSM,233.0,Britney Spears - Make Me... (Audio) ft. G-Eazy,5.737761497724228,0.1945552453131232,622.1893514573236,149.39896882100535,65.40639132514966,83.9925774958557,0.0122723234817385,48975492,0.4911783056118325,49670278,0.4939328834190473,C,minor,0.8222114443778992,-73.005516,96.78822,83.8043,34.121292,3.6963623,22.078608,13.69432,18.064299,2.959262,13.918566,2.9184263,12.936781,1.1970215,11.294228,1.3712865,13.522091,-1.1942831,11.148666,3.195614,10.401756,-2.8195572,10.193328,2.1594527,9.509561,0.2752967,10.71719,2547.3745053763446,955.9004537294887
98,Bruno Mars - That's What I Like,That's What I Like,Bruno Mars,24K Magic,R&B,Pop,0.7375,0.65,Q1,Q1,match,PP,h6kQSxZL_3k,207,That's What I Like- Bruno Mars (Audio Oficial),4.549759005207803,0.112728086868913,361.98612983762143,499.6219487911859,65.40639132514966,434.21555746603633,0.009669586084783,39351034,0.4978560364691788,39952035,0.5006615476140156,Bb,minor,0.865505039691925,-76.1593,90.74097,70.72919,35.427296,1.2358898,24.834768,18.790577,20.192884,4.373809,14.302994,12.231773,13.626897,-3.1657572,13.279032,5.9944043,12.414983,0.7023214,11.412573,6.15915,10.761852,0.0388058,10.034596,3.9652438,9.245935,-1.4625889,8.588793,2612.546053466908,1024.0064006967943
100,Bryson Tiller - Don't,Don't,Bryson Tiller,T R A P S O U L,R&B,Pop,0.175,0.3,Q3,Q2,match,NN,M6jRr8fpbyk,198.0,Bryson Tiller - Don't (Lyrics),4.672557018304175,0.0585205992509363,84.99123763615356,367.86341164694414,65.40639132514966,302.4570203217945,0.0132068311795592,26806968,0.3708997828890901,27299740,0.3739693689594467,B,minor,0.8685426712036133,-156.46286,108.80762,102.43971,41.75334,41.26426,38.42995,35.180447,24.113985,26.683994,18.669224,3.0083969,16.694555,-1.4147204,14.9664755,5.293647,11.783427,-10.998741,11.161479,9.786228,13.153823,-4.8581076,9.135348,2.1590188,9.155631,1.0894068,9.668412,1955.0294911539966,1164.9452562506724
102,Burl Ives - A Holly Jolly Christmas,A Holly Jolly Christmas,Burl Ives,Colorful Fruit,Holiday,Other,0.7375,0.825,Q1,Q1,match,PP,2uZnbzTG1jY,139.0,Holly Jolly Christmas - Burl Ives - HD Audio,5.378908401649943,0.1253981559094719,179.01498219917949,357.39105439674364,65.40639132514966,291.984663071594,0.0015248524723574,9530104,0.2716986648936028,9835741,0.2764306456565225,F,minor,0.6487311124801636,-174.57613,117.53147,92.08483,30.059706,-10.02604,17.423777,24.545282,15.389955,-5.575031,16.951855,2.178887,10.794836,1.3899704,10.941527,-4.7540092,10.190662,-7.423089,9.879072,1.0161834,10.394299,-4.1896176,9.331397,-0.74601436,8.262668,-0.5802786,8.078256,2132.250557241968,667.6488951563781
107,Calvin Harris - Rollin,Rollin,Calvin Harris,Rollin,EDM,EDM,0.6,0.6125,Q3,Q2,match,NN,5f_JiibvQAM,272.0,"Calvin Harris - Rollin (Official Audio) ft. Future, Khalid",5.120481219246768,0.1386113246220855,336.8319577639443,293.6647679174075,65.40639132514966,228.25837659225783,0.0096822781488299,108574314,0.7977116306142814,109498533,0.7986724223492369,F#,minor,0.8469756245613098,-87.59778,74.13716,105.03452,32.39325,-4.1329107,22.463423,8.5515995,18.888468,6.1671243,17.401562,-0.27988574,16.561651,-0.7764923,13.105619,-0.43595108,11.597588,-8.973477,12.556629,1.1289241,10.891838,-4.505989,10.037026,0.2005604,9.984137,-2.666078,9.198223,2120.253375862767,755.7950494404037
109,Calvin Harris - Heatstroke,Heatstroke,Calvin Harris,Heatstroke,EDM,EDM,0.8,0.7875,Q1,Q1,match,PP,ObcKHQop2nA,230.0,Heatstroke,6.18381193439237,0.1206147002325346,222.24676195278303,217.47308447763712,65.40639132514966,152.0666931524875,0.0205322243273258,60553864,0.6243120015565667,61264907,0.626226403640343,Eb,major,0.9239692091941832,-65.86197,112.23909,91.94278,32.94737,0.25809616,25.118305,9.486634,22.020977,2.071891,18.774475,1.4519031,16.7128,-5.624282,17.677368,-0.5633738,15.239958,-4.5308356,14.106059,-2.9911883,13.682762,-7.6874795,11.871823,-2.3675528,10.101854,-4.921455,9.595125,2248.8702226239775,863.3730769168391
114,Camila Cabello - I Have Questions,I Have Questions,Camila Cabello,I Have Questions,Pop,Pop,0.7375,0.7375,Q1,Q3,mismatch,PN,1Goexa_MsJw,221.0,Camila Cabello - I Have Questions (8D AUDIO),0.8595884201092334,0.200546275869314,663.0828243050008,161.0494265540188,65.40639132514966,95.64303522886914,0.0065545449033379,22726940,0.2530725451007489,23292247,0.2570565847697619,Bb,minor,0.8485302329063416,-185.03612,94.548,121.901024,32.08757,2.6629176,22.451742,23.744286,21.69992,-1.9338671,17.78907,15.153908,18.658009,14.53941,15.242284,-2.8675077,15.59515,8.860679,11.635499,-4.1967874,11.185456,-3.7541513,12.39051,-0.39355147,10.3408985,3.8876762,11.469492,1553.7519718056121,683.696671683513
115,Carlos Vives - La Bicicleta,La Bicicleta,Carlos Vives,La Bicicleta,Latin Pop,Other,0.8,0.8,Q1,Q1,match,PP,SDrBskvG4s4,227.0,Shakira - La Bicicleta ft. Carlos Vives (Audio),2.0865629793024487,0.0583844580777096,48.19046679296256,351.2512899969259,65.40639132514966,285.84489867177626,0.0176625475287437,89820486,0.9472845636923928,90628424,0.947516362009192,C,major,0.8834462761878967,-44.099144,92.89203,81.26806,27.962757,-11.7286415,18.227041,21.076256,17.133356,4.1761813,16.801044,0.076220356,13.492417,1.9222387,13.138847,3.4030504,11.264252,-1.4020847,11.791831,3.427247,10.403061,-4.4597263,10.6344,0.49251428,10.199304,-4.704225,9.001559,2447.7379256645504,753.1868916929164
116,Carrie Underwood - Church Bells,Church Bells,Carrie Underwood,Storyteller,Country,Country,0.9,0.7625,Q1,Q2,mismatch,PN,uBXvBP6y-I0,194.0,Carrie Underwood - Church Bells (Official Audio),4.532618721655808,0.1685218432076601,888.8894188717952,485.3986817520484,65.40639132514966,419.9922904268987,0.0057212091051042,46547214,0.6736438932168698,47192397,0.6760504841809858,F#,major,0.8187914490699768,-35.683197,104.787025,74.76392,26.650698,7.730781,20.970572,19.05856,14.739151,1.6711954,13.207432,-3.030218,13.301952,2.0775495,9.636662,6.455674,9.670851,3.8895588,8.754598,8.768106,9.638887,-2.7309933,8.200001,0.5476766,8.12496,0.46063182,8.1042795,2804.2467773077756,960.6895601826179
117,Carrie Underwood - Dirty Laundry,Dirty Laundry,Carrie Underwood,Storyteller,Country,Country,0.85,0.7,Q1,Q2,mismatch,PN,gR48DcOIecQ,206.0,Carrie Underwood - Dirty Laundry (Official Audio),3.772676457444932,0.1744776962168266,741.9487714387103,474.31216053885623,65.40639132514966,408.90576921370655,0.0048844125121831,63707926,0.820342493259993,64437913,0.8217965904667105,Bb,minor,0.891774594783783,-71.461914,108.37545,90.183624,34.259163,-6.3211417,21.535793,28.288525,17.224184,0.67295426,11.38839,8.174276,12.7174425,2.0705414,9.946089,7.7335935,10.260965,1.7126284,8.227646,6.249546,9.367361,-2.3338425,8.354897,-1.1987938,7.978225,0.4484954,7.945957,2341.701079250435,932.7059696065039
120,Chance The Rapper - No Problem,No Problem,Chance The Rapper,Coloring Book,Hip-Hop,Hip-Hop,0.7625,0.7625,Q1,Q2,mismatch,PN,DbIwOKe3QfQ,305.0,No Problem (feat. Lil Wayne & 2 Chainz),4.13622208978237,0.2007774982849302,632.8782064320588,170.6259238017108,65.40639132514966,105.21953247656114,0.0080179711803793,97012918,0.5673440858909601,97825009,0.5683926225903954,D,major,0.91680246591568,-30.24898,75.07879,79.82077,36.212597,-16.57506,29.692095,9.269774,19.321802,-7.3843246,18.683937,4.9038186,16.093945,2.1709743,14.720018,3.1310678,13.434703,-2.6944177,12.9370365,1.8267311,12.32998,3.9092827,11.225315,5.8256254,9.9883175,0.44738755,9.7817335,2599.871552746964,829.4608297686658
123,Charles Kelley - The Only One Who Gets Me,The Only One Who Gets Me,Charles Kelley,The Driver,Country,Country,0.3125,0.4875,Q3,Q4,mismatch,NP,x7VwoWHAmFw,225.0,The Only One Who Gets Me,5.479042888963062,0.142680412371134,520.0642977043257,189.3213161937526,65.40639132514966,123.91492486860297,0.0079770451411604,28859924,0.3094323749417614,29442844,0.3129221383781486,Bb,major,0.960273802280426,-123.316315,108.216805,107.72002,34.726463,1.578624,24.31191,30.85828,15.167294,7.900069,14.29264,12.092983,11.858707,0.8812907,10.92069,7.0725613,9.535804,1.6926429,9.5989,-4.3211555,11.135171,-0.9279928,8.713753,2.047279,8.577597,-4.001623,8.223064,1825.2985001083566,801.1043581682983
124,Charli XCX - After The Afterparty,After The Afterparty,Charli XCX,After The Afterparty,Pop,Pop,0.9,0.8375,Q1,Q1,match,PP,KtWNkZEXZKU,220.0,Charli XCX - After the Afterparty ( Lyrics ) feat. Lil Yachty,3.513093019443835,0.2259803403445724,821.7571699085519,554.3652619537442,65.40639132514966,488.95887062859447,0.0066193016245961,43928428,0.495201759495763,44568153,0.4979096591338129,B,major,0.8479067087173462,-61.69464,93.55487,61.264175,32.153255,1.56531,27.829346,17.720936,19.000832,-5.8307614,18.452261,1.9659191,16.827803,2.6257768,15.065307,-4.5080967,17.929274,1.1366473,12.441873,8.545881,11.724988,-7.1222644,11.946644,1.8599832,11.401082,-4.2647123,11.275563,3045.361241222268,974.2638895580621
126,Charlie Puth - We Don't Talk Anymore,We Don't Talk Anymore,Charlie Puth,Nine Track Mind,Pop,Pop,0.7,0.7,Q1,Q3,mismatch,PN,ffqliB42Nh4,218.0,We Don't Talk Anymore (feat. Selena Gomez),1.8359981168415176,0.1122013651877133,143.14761000009827,312.9293240034019,65.40639132514966,247.52293267825223,0.0112150777131319,33928624,0.3894728463510815,34548762,0.3930042911463733,C#,minor,0.8807079195976257,-103.69537,86.008286,97.16683,30.151625,27.559986,21.602772,19.828514,16.628769,11.554988,12.847025,3.056008,14.282454,4.875922,10.866739,0.994661,11.414082,-0.9575887,10.275401,1.0410112,12.049119,-5.234628,11.766285,-0.14120395,10.59241,-9.053361,11.167566,2075.3110973959174,834.6546560234021
127,Charlie Puth - Attention,Attention,Charlie Puth,Attention,Pop,Pop,0.8125,0.825,Q1,Q2,mismatch,PN,vxUBYHz_q1I,211.0,Attention,3.630406524020073,0.1217610891523935,336.8950620659247,415.304697579945,65.40639132514966,349.89830625479544,0.0239320360124111,38172194,0.4644763430619533,38743984,0.4670444684765588,C#,major,0.8499503135681152,-96.837715,121.02105,84.657936,40.264675,19.742954,22.047873,14.011832,19.189247,9.163947,14.640207,4.207237,13.445375,3.7041886,11.340758,-1.1265756,11.617754,-1.956424,9.900706,0.10486887,10.100013,-4.758854,9.645888,-1.9915167,9.128672,-8.64186,9.183183,2430.88788496673,1110.9891039109864
128,Charlie Puth - One Call Away,One Call Away,Charlie Puth,One Call Away (Acoustic),Pop,Pop,0.5125,0.6,Q3,Q1,mismatch,NP,7pFXFu59iNw,194.0,One Call Away,5.448574344308138,0.1494925373134328,543.4496820637113,458.1553471153147,65.40639132514966,392.74895579016504,0.0128369368612766,27887354,0.4016582266747223,28394871,0.4048277442637558,C#,major,0.958991527557373,-91.28136,112.326675,102.785805,33.218925,0.32892635,18.6896,18.255503,18.614807,-0.58664596,14.937136,6.5956855,12.57967,-0.90910107,10.766473,0.5570424,11.150724,-1.5329078,9.684114,-1.4468256,10.083881,-2.0647178,8.668671,0.41541716,10.09052,-4.688802,8.301115,1953.0608345518501,779.7854449238837
133,Cheat Codes - No Promises,No Promises,Cheat Codes,No Promises,EDM,EDM,0.775,0.7375,Q1,Q3,mismatch,PN,X-YtdTMJfhM,224.0,Cheat Codes - No Promises (Lyrics) ft. Demi Lovato,5.305960060060844,0.153702357461834,351.9336929635645,297.0769881570017,65.40639132514966,231.67059683185207,0.0164633113890886,44397768,0.4831043916375126,45069907,0.4860985084812501,Bb,major,0.9595810770988464,-74.12841,104.445656,79.11481,41.38615,5.1824536,26.930244,19.553709,19.461308,2.1063285,15.157522,4.454627,16.420225,-0.84451044,14.395089,2.9815037,13.985263,-4.5565667,11.679125,1.6877294,12.30782,-6.0112615,10.660002,2.2853546,9.886879,-1.1874363,11.581471,2475.016304670393,1114.1836192927967
136,Childish Gambino - Redbone,Redbone,Childish Gambino,"""Awaken, My Love!""",R&B,Pop,0.625,0.525,Q3,Q2,match,NN,nxuzYWcY2O0,327.0,Childish Gambino|Redbone Official Audio,4.250870404699269,0.0649147727272727,37.89781475981405,119.95585059317834,65.40639132514966,54.54945926802869,0.009926320053637,132539700,0.6726148404137751,133574354,0.6737794683787448,C,minor,0.6168833374977112,-179.5358,117.41559,100.64509,41.316345,33.341858,31.134466,29.1633,22.039902,7.3479214,17.055489,16.340204,14.805009,2.5562692,12.218562,7.031786,12.188177,0.19562437,10.903285,4.546287,10.449982,-2.0236194,10.280837,3.3799388,10.843832,-4.3826523,10.701579,1805.97101459514,990.4690394675323
139,Chris Brown - Party,Party,Chris Brown,Party,R&B,Pop,0.7125,0.775,Q1,Q1,match,PP,hzG3in-5Q2U,221.0,Party,5.017455960097305,0.130065085030443,152.04858648677083,445.11255373284587,65.40639132514966,379.7061624076962,0.0146727915853261,39998242,0.4447373539268232,40553240,0.4468938761762728,E,minor,0.7117915153503418,-57.317593,86.843834,76.93462,31.159342,0.05758838,27.257547,22.229673,22.638226,5.351111,15.505762,6.7960243,15.974409,0.9875989,13.264859,9.3284445,11.371389,-1.7398598,11.237625,10.557047,11.644648,2.860334,11.97563,7.794883,10.657214,1.1172564,9.463117,2392.9375071683644,799.0121295138549
141,Chris Brown - chris brown - grass ain't greener,chris brown - grass ain't greener,Chris Brown,Grass Ain't Greene,R&B,Pop,0.5375,0.65,Q4,Q2,mismatch,PN,pmrTPAejtAw,203.0,Chris Brown - Grass Ain't Greener (Audio),4.653448319925309,0.183461054557932,780.7874567165702,427.4740541075866,65.40639132514966,362.06766278243697,0.0132808350026607,26396340,0.3487026857792802,26836389,0.3510776006959388,Bb,minor,0.8149951100349426,-99.22682,105.31874,94.26551,50.841057,20.2283,30.696686,5.3140383,20.920933,-1.2506154,17.416204,-0.39991364,18.234041,-14.0642395,15.320514,-0.2530844,14.551718,-7.2311196,13.152582,2.917318,13.106161,-5.1224527,11.77375,-5.2901044,10.121815,-4.634509,9.177685,2385.606119173384,1292.5856962139105
142,Chris Brown - 01 Privacy,01 Privacy,Chris Brown,Privacy,R&B,Pop,0.6,0.625,Q3,Q1,mismatch,NP,R2vF3RkDMII,223,Chris Brown - Privacy (Audio),4.534038780343437,0.173187271778821,486.9866082376911,625.8586480068038,65.40639132514966,560.4522566816541,0.0140430256724357,38318862,0.4208121463170387,38950433,0.4239630965724407,G,major,0.9474045038223268,-137.18088,118.43886,77.05507,40.29369,28.803442,32.0749,19.024494,19.397833,16.55506,15.052394,5.3649483,15.039813,-2.855245,13.923132,10.562637,11.285075,0.33763388,11.317583,5.3383303,11.933658,-2.3278372,10.306538,1.1278793,9.203333,-0.26725006,9.879457,2443.8045900902625,1305.2500586815643
144,Chris Lane - Fix,Fix,Chris Lane,Fix,Country,Country,0.8625,0.825,Q1,Q1,match,PP,ngnF2WFm5jQ,190.0,Chris Lane ¦  Fix,3.1949337043087467,0.1472527472527472,550.8555825547402,285.30470202322215,65.40639132514966,219.8983106980725,0.000722344382666,42555130,0.6410666509032994,43154486,0.6433660573587313,C,minor,0.8840829730033875,-138.87451,106.85155,87.614914,27.117205,-6.4312778,21.846489,9.829495,13.58517,7.546628,12.334051,2.874284,12.959754,-9.617506,11.81697,1.9985418,9.540062,-2.9893506,9.652808,1.4964906,10.236935,-3.737098,8.201877,3.945743,8.658303,0.7485763,7.1383004,2512.1567763483126,718.0044611029103
145,Chris Lane - For Her,For Her,Chris Lane,Girl Problems,Country,Country,0.7625,0.75,Q1,Q1,match,PP,tyFY2I2Qlyk,217.0,Chris Lane - For Her (Audio),3.730144791312632,0.196055311394576,548.1462321585437,412.912718535303,65.40639132514966,347.50632721015324,0.0116200381889939,50935754,0.5906342324005721,51642913,0.5933904399965985,F#,major,0.9691696166992188,-31.467045,125.71174,86.86847,30.81674,-9.222494,14.708994,12.971216,12.557596,2.2782795,10.900838,8.586958,9.120975,-9.254404,9.344508,1.5239596,8.577838,-2.7532697,8.813974,1.8294929,8.188551,-0.259302,8.67069,0.84245026,8.168175,-2.2261138,7.2281823,2436.6459000965397,817.9741135988354
146,Chris Rea - Driving Home For Christmas (2003),Driving Home For Christmas (2003),Chris Rea,Driving Home For Christmas,Pop Rock,Pop,0.6625,0.7375,Q1,Q4,match,PP,YCEH1rE6c5Q,240,Driving Home for Christmas,1.3415866784927108,0.1619895490613508,285.75408145565365,127.82501456536237,65.40639132514966,62.418623240212696,0.0033067599870264,63347840,0.5981008992760721,64053498,0.5997992762648762,A,major,0.9368913769721984,-71.59816,87.98938,117.55963,37.365685,-1.7859393,21.490362,26.330936,17.317286,5.1777353,11.091887,1.4192154,9.927426,-2.5568726,9.189109,-0.98340684,8.3671055,-0.72701895,8.488795,-3.4339914,8.496107,-3.8444061,8.421466,2.7712278,8.783492,-2.3371017,8.127777,1903.9277538711983,770.3481670328393
147,Chris Stapleton - Broken Halos,Broken Halos,Chris Stapleton,"From a Room, Vol. 1",Country,Country,0.55,0.65,Q4,Q3,mismatch,PN,sI0TeFf6uD8,181.0,Chris Stapleton - Broken Halos (Official Audio),5.890823038292251,0.1075600051341291,156.8036339433151,157.37105256787842,65.40639132514966,91.96466124272877,0.0077779102139174,25498232,0.4246926993694058,25926795,0.4271323106294413,Ab,major,0.9805512428283693,-95.508255,95.09995,93.10523,32.80437,6.911715,19.893639,30.99205,15.709109,1.5397094,14.220176,14.128404,11.614157,4.80674,11.731701,3.2771652,11.011123,2.9383302,11.020323,4.3856306,10.152633,-4.957306,9.50271,2.0868914,8.398181,-6.5428457,8.890696,2126.3088152967293,854.0109092691147
150,Chris Stapleton - Parachute,Parachute,Chris Stapleton,Traveller,Country,Country,0.7375,0.725,Q1,Q4,match,PP,F0Ga_nPZuiI,253.0,Parachute,2.5917527860107605,0.1607519486474094,502.2514754388543,127.82501456536237,65.40639132514966,62.418623240212696,0.0045138294808566,79421428,0.6730977106563453,80246897,0.6748028500906395,F#,major,0.907788097858429,-65.32152,84.15718,91.598785,25.256472,-3.578016,21.35738,25.299757,13.722243,4.001837,10.869627,17.485157,8.669185,3.468649,9.114932,1.0623882,8.700818,-2.8076208,8.63065,9.425165,7.771509,4.452063,8.421281,9.799877,7.6554203,0.62305397,7.673256,2231.950416499468,634.2137231602294
151,Chris Stapleton - Tennessee Whiskey,Tennessee Whiskey,Chris Stapleton,Traveller,Country,Country,0.325,0.6125,Q3,Q1,mismatch,NP,4zAThXFOy2c,293.0,Chris Stapleton - Tennessee Whiskey (Official Audio),7.4890623314487,0.104400823175558,224.03080440398577,165.76853496220332,65.40639132514966,100.36214363705366,0.0016966202529147,60745490,0.3831414166368204,61407412,0.3847149377103914,A,major,0.8309184908866882,-188.32748,103.438484,105.71876,33.738724,2.8010697,22.124794,30.376331,15.083989,7.091,16.034918,19.023745,10.805347,3.0810792,11.915186,3.9214709,9.094001,-0.17288738,8.854123,4.4312143,8.623566,-0.32935193,8.42004,5.392996,7.585616,-0.09016103,8.036813,1818.132326180148,863.2679445427741
